player,off_contribution,def_contribution
brock boeser,0.505956945758523,-0.0587882402557995
chandler stephenson,-0.449671924798473,0.106146014600438
charles hudon,-0.104609109761887,-0.0162058272616565
chris wagner,-0.724075525170671,0.56531627744066
christian fischer,-0.473730721587697,0.559844475760106
clayton keller,0.342820735000985,-0.493220090267536
danton heinen,-0.0976906099514654,0.527078671966811
denis malgin,-0.406690766601505,0.192143489036004
derek grant,-0.205084092416822,-0.246357809969414
evan rodrigues,-0.336796326606803,0.140728609794795
garnet hathaway,-0.447199232601529,-0.0218293372794148
ivan barbashev,-0.387046255379247,-0.0710821461138079
j.t. compher,-0.411136723802089,0.693724532973924
jacob de la rose,-0.680540882786494,-0.0338296485363934
jake debrusk,0.25052054815913,0.00572397838932722
jakub vrana,0.412080524509642,0.30255286644683
jesper bratt,-0.123738107092939,0.0720736330972768
jesse puljujarvi,-0.0886762992711031,-0.171052295281497
joel eriksson ek,-0.494032356209717,0.439723117596142
jordan nolan,-0.701488191685883,0.47947815894436
jordan weal,-0.413442011250712,0.136499906184088
jujhar khaira,-0.625517258003224,-0.0155631424922725
kyle connor,1.03776359437689,-0.904078229459814
mark jankowski,-0.349388651891243,-0.173231875173452
martin frk,-0.258240024930459,-0.0267845224417297
mathew barzal,0.9426067130154,-0.268092930488883
nico hischier,0.414831697849815,-0.627690299636093
noel acciari,-0.4160336525704,0.168506175924058
nolan patrick,-0.148194820625987,-0.12385937877792
oliver bjorkstrand,0.205375438746169,0.254703368243902
paul carey,-0.444343187953503,-0.0485975787101064
pavel buchnevich,0.331861076108615,-0.162235935034303
pierre-luc dubois,0.773863625675669,-0.424745075316938
remi elie,-0.455915528532882,0.121279661691313
sean kuraly,-0.492425850526082,0.0651813882694671
sonny milano,-0.180962985108629,0.0872849003019028
stefan noesen,-0.101285875019738,0.200008306585524
timo meier,0.7091749251245,-0.0514404141504618
tomas nosek,-0.450470243018148,0.0312475121456349
tyler bertuzzi,0.245117384694672,-0.493652834078132
tyler pitlick,-0.472600450843858,0.405115790671196
tyson jost,-0.323696133031324,-0.0187253502504793
vinnie hinostroza,-0.135335986625138,0.192285640322129
yanni gourde,0.407224016201506,0.220342747890877
adam erne,-0.707693503007621,0.375544184409006
adam gaudette,-0.363115342758289,-0.0296999915550891
andreas johnsson,0.0797021933889008,-0.200787998499349
andrei svechnikov,0.789327806080481,-0.148979156654628
anthony cirelli,0.188893042901373,0.407733285779849
brady tkachuk,0.64956120069147,-0.554617725351515
brendan leipsic,-0.38508637104674,0.152432495263385
brett howden,-0.482426239834656,-0.333486688857447
carter rowney,-0.455224389853415,0.0621438566956592
casey mittelstadt,-0.304733289935118,-0.153494893199908
christoffer ehn,-0.580749217657581,0.0470267079577864
colin white,-0.0920294425021828,-0.0325983764617422
conor garland,-0.00233152168780103,0.269803259642032
daniel sprong,-0.132755432994503,-0.119122877057815
david kampf,-0.572176845812138,0.405089510165393
dominik kahun,-0.00982961456479986,0.104779532415795
dominik simon,-0.236206932594563,0.369078083921802
dylan strome,0.336137061937712,-0.490256603680639
elias pettersson,0.842332325125709,-0.0311786234742759
filip chytil,-0.196784396493536,-0.122337852996771
frank vatrano,0.046794256091335,0.0585798037725801
ilya kovalchuk,-0.108454978367091,-0.0966620503598497
jack roslovic,-0.175231202289873,-0.290951773247736
jason dickinson,-0.393164291593114,0.187301163958704
jesperi kotkaniemi,-0.0126925480731178,0.0550109038872934
jordan greenway,-0.220123439499926,0.0569550190135255
josh archibald,-0.406601430749392,-0.00950725588407246
josh leivo,-0.215989564142795,0.216163794809361
kasperi kapanen,0.23718079424664,-0.169892072759487
lucas wallmark,-0.223370640413235,0.507723512288543
luke kunin,-0.344251205318019,0.198944107056762
marcus sorensen,-0.218477519338313,-0.177819507168708
mathieu joseph,-0.104399564289911,0.0851862138208656
michael rasmussen,-0.417396908606602,0.161918403715519
nikolay goldobin,-0.227934642071466,-0.096674341303408
oskar lindblom,-0.0750867474012376,0.567189304525957
oskar sundqvist,-0.13458967325894,0.0730983136111656
par lindholm,-0.609279761551769,0.182803209335703
pat maroon,-0.274767902710657,0.415739194609996
robert thomas,-0.00478648312093139,0.292918352757792
roope hintz,-0.0833699316088003,0.0398739134581199
ryan carpenter,-0.517040049484114,0.232759167830011
tage thompson,-0.466259661329566,0.043209573154242
tyler motte,-0.450454108949563,0.0637006571576638
warren foegele,-0.13671929501463,0.20123801659352
zach sanford,-0.132488594129782,0.117266575534768
anders bjork,-0.38539209739374,0.336734269489845
andrew mangiapane,0.233110943193513,0.0990247854598017
austin wagner,-0.417285698840772,0.194739000191166
blake lizotte,-0.234054741641997,0.0749293932957737
brendan lemieux,-0.362498181738171,0.0576050683836766
denis gurianov,0.11903343866892,-0.0356347784938477
emil bemstrom,-0.338428114594364,0.155954503866762
ilya mikheyev,-0.156184278513145,-0.0856323055369396
jack hughes,-0.219947562133657,-0.325157803549777
joel farabee,-0.33893843226207,0.0671169886949305
kaapo kakko,-0.249903316529537,-0.470459633333659
kirby dach,-0.26755096621733,-0.0231051681570769
martin necas,0.0914966969889712,-0.201499194444599
max jones,-0.405182857362976,0.0242348850472001
michael amadio,-0.342294122864839,0.117962767261163
michael dal colle,-0.56156622204879,0.0850152319763966
nick paul,-0.34453180386774,0.14415337776355
nick suzuki,0.0192378658416541,0.274099254837758
nikita gusev,0.232002477538727,-0.328303600428498
rocco grimaldi,0.210169248131689,-0.400751419792097
ryan donato,-0.142035009246427,0.174793161336899
sam steel,-0.341067895566343,0.108808237851671
teddy blueger,-0.437867778799748,0.277675391536861
troy terry,-0.384516387920277,0.124285392830733
victor olofsson,0.192316899166876,-0.16537214926913
william carrier,-0.201290726858566,0.103342365169632
zach aston-reese,-0.57122899231003,0.612840289450219
daniel cleary,-0.62110917203185,-0.020222065688877
david moss,-0.386871653321972,-0.145718155065502
matt nieto,-0.41034216573603,-0.134354898635149
max talbot,-0.472779534383072,-0.122897475593018
nikolay kulemin,-0.18647770601613,0.0233671653801464
patrick maroon,0.233774701095086,-0.226971602495238
evgeny dadonov,0.771817871403961,-0.0171088621264268
henrik borgstrom,-0.375822477851779,0.0229784919180481
alex nylander,-0.0859975558646874,-0.0434451330579259
dominik kubalik,0.687503065775314,-0.101137119003567
alexander steen,0.308313285450087,0.416434406554702
pa parenteau,-0.0147201665274762,0.146255502683854
tj galiardi,-0.477354119558356,0.340336316266333
mitchell marner,1.13659037564148,-0.288735784211303
adam pardy,-0.336725529373397,-0.0708023524098171
alec martinez,0.239728241839014,-0.0691901558367465
alex goligoski,0.439815510078926,-0.628464434810696
alex pietrangelo,0.994572709631811,-0.277015492429677
alexander edler,0.20090363252512,0.360611370775872
alexei emelin,-0.379079471399915,0.186061417530502
andre benoit,-0.102300007860011,-0.469785249690569
andrei markov,0.647826894794728,-0.0889463136934665
andrej meszaros,0.0854799465636461,-0.361840244166949
andrej sekera,0.33597709930003,-0.0773637302794782
andrej sustr,-0.235862761138307,0.284844940079024
andrew ference,-0.211547297184205,-0.761942868797001
andrew macdonald,-0.173195710676776,0.00264547958758985
andy greene,-0.170245679022213,0.800361124468088
anton belov,-0.261246116998504,0.0474764600559758
anton stralman,0.150200741464951,0.406506642508263
anton volchenkov,-0.359869479187507,0.295151777899038
barret jackman,-0.290072730623126,0.411636541570999
ben lovejoy,-0.366042902087337,0.966992893088983
brad stuart,-0.264996947553959,-0.0654812477152357
braydon coburn,-0.231872150923893,0.3043657630606
brendan smith,-0.235586312638303,-0.0802206059017148
brenden dillon,-0.205882455032018,-0.103325575629107
brent seabrook,0.537180023981769,-1.14229832950118
brett bellemore,-0.266587502965488,0.506103592138528
brian campbell,0.149749614802177,0.559826486204315
brian lashoff,-0.398441339723583,-0.139251356964741
brian strait,-0.265119397885025,-0.900257906083962
brooks orpik,-0.328860209706019,-0.222593831677245
bryan allen,-0.26229007785358,-0.285508150800243
bryce salvador,-0.359221365074694,0.0415597746163888
calvin de haan,-0.0998257855834897,0.180021203996408
cam fowler,0.383110716307269,-0.313517645973137
carl gunnarsson,-0.343473611955767,0.678347983991551
chris butler,-0.120508788727306,-0.056053935153971
chris phillips,-0.335892019478869,-0.48190106848255
chris tanev,-0.222639046416083,0.951625601115128
christian ehrhoff,-0.000886113646830155,-0.350946222062125
clayton stoner,-0.406679186620733,0.702183086266609
cody ceci,-0.148015694455136,-0.176734120436854
cody franson,0.19157026958995,0.16131250443067
cory sarich,-0.275309734629846,0.115393024807602
dalton prout,-0.346960962452246,0.24412444329805
dan boyle,0.444836666182025,0.227595009109825
dan girardi,-0.0833414126016904,-0.37512750310538
dan hamhuis,-0.226917459575593,0.556212165806566
danny dekeyser,-0.125336869197353,0.420121148887451
david savard,0.0498674808125083,0.716254587801576
david schlemko,-0.164694844266397,0.00183592212045814
dennis seidenberg,-0.269819943399505,0.124196189119047
dennis wideman,0.289460559220669,-0.517548671781745
derek morris,-0.014884898371664,-0.405633635021067
deryk engelland,-0.269762565731406,-0.489769080359102
dion phaneuf,0.090844412697434,-0.750625806197256
dmitry kulikov,-0.316144914560412,-0.0590091141562453
dmitry orlov,0.232575203469776,0.262452952220344
dougie hamilton,0.945949829092867,0.137939020817361
douglas murray,-0.367075236472692,0.0191854805574178
drew doughty,0.721735619814241,0.0963595633926418
duncan keith,0.664514476421608,-0.706984954940065
dustin byfuglien,1.07865416918979,-0.293791022415044
dylan olsen,-0.183861100165122,-0.296982174913738
eric brewer,-0.0154299107315631,0.148090354932055
eric gelinas,0.20444740725152,-0.332678186419577
eric gryba,-0.331364690061964,-0.0115121284609387
erik gudbranson,-0.396384813453455,-0.309647220716633
erik johnson,0.176576899061197,-0.248564923440394
erik karlsson,1.54427087357141,-0.12616063407474
fedor tyutin,-0.276442343148721,0.0747682463010589
francis bouillon,-0.317251045766187,-0.236367960535018
francois beauchemin,0.0197594596190438,-0.340859485062532
grant clitsome,-0.078516212411773,-0.136073400339934
hampus lindholm,0.351525977106079,0.43856115391103
henrik tallinder,-0.326724759013565,0.0582583288230268
ian cole,-0.0414706900438551,0.0846363601995272
jack johnson,-0.0654436310775217,-0.617073960086332
jacob trouba,0.36808188295678,-0.157628064642688
jake gardiner,0.475992315210523,0.1630435089121
jake muzzin,0.499810783210606,0.651562965667914
jakub kindl,-0.00882983676137949,-0.138277910404658
james wisniewski,0.675145652549779,-0.0183866345224681
jamie mcbain,-0.00964350140157145,-0.505883205130982
jan hejda,-0.298466154372354,0.0134702135903844
jared cowen,-0.255982477562357,-0.35882300989965
jared spurgeon,0.528327233753695,0.864199239709771
jason demers,0.101761483283074,0.430580496332051
jason garrison,-0.0189040907201939,0.0935565478172582
jay bouwmeester,-0.280342191959639,-0.0710581873742771
jay harrison,-0.0611408932392125,-0.832881209313007
jeff petry,0.423271764812837,0.13882830233946
john carlson,1.21816733666734,-0.822625873461902
john moore,-0.0285445936359428,-1.12183815246938
john-michael liles,-0.0542578840522562,0.644783832823404
johnny boychuk,0.136609793325339,-0.120142751788555
johnny oduya,-0.293139689955252,0.18092452299217
jonas brodin,-0.238407806638824,1.17068955309423
jonathan ericsson,-0.332997252133192,-0.68683884696513
jordie benn,-0.140636113952185,-0.00296495753977212
josh gorges,-0.484483310320037,0.694586171564115
justin braun,-0.178730834234902,0.763938704899655
justin faulk,0.588300353924686,-0.837195358607734
justin schultz,0.403334937579544,-0.91651681624472
karl alzner,-0.285270536119444,0.691695159442154
keaton ellerby,-0.220618869098029,-0.153083634507666
keith ballard,-0.223057456342871,-0.0262074954135565
keith yandle,0.847500024707386,-1.03090467635897
kevan miller,-0.292820641758637,0.678960325572315
kevin bieksa,-0.181386763403775,-0.760419740223024
kevin klein,0.0473893666793165,-0.0778162553983459
kevin shattenkirk,0.663956739820922,0.278405648103727
kimmo timonen,0.374648592762625,0.418722903310209
kris letang,1.0447310241766,0.0371949890226764
kris russell,-0.128513402466338,0.0994349058014398
kyle quincey,-0.204035775184295,0.372493992869591
ladislav smid,-0.351940539593423,-0.194204568353172
luke schenn,-0.305364055567491,-0.295901186852633
marc methot,-0.256573193470461,0.114727963269409
marc staal,-0.324631283510248,-0.319524267368896
marc-edouard vlasic,0.188193826651702,0.387380520358024
marco scandella,-0.10039676303052,0.0464602037298138
marek zidlicky,0.425336768129022,-0.114189252148371
mark barberio,-0.193959633907215,0.105057392992144
mark fayne,-0.422026867782454,0.427908027101458
mark giordano,0.966628488063738,0.742887193961557
mark pysyk,-0.219082264386732,0.298833110465398
mark streit,0.582248836843898,-0.448068203617993
mark stuart,-0.306126583347062,-0.41996967597644
martin marincin,-0.382808027699148,-0.0740730530989687
matt bartkowski,-0.228851933603281,-0.424332327212066
matt carkner,-0.313340279198099,-0.239501038102698
matt carle,-0.0818336427364595,-0.0934107579220479
matt donovan,0.016623935387273,-0.265849912465419
matt greene,-0.280925649879943,0.0850658324025201
matt irwin,-0.0849754320076738,0.192204097331842
matt niskanen,0.356198598688045,0.7725169329104
mattias ekholm,0.266799610434738,0.925682466086612
michael del zotto,0.0170398815667074,-0.608306062811045
michael stone,-0.0589824029013034,-0.51645951293209
michal rozsival,-0.220353906120718,-0.000140660839173594
mike green,0.402725997934639,0.0323240353409383
mike weaver,-0.203505804544693,0.106905106768466
mike weber,-0.441361018940867,0.302536823361236
morgan rielly,0.724973040290316,-0.819446658058632
nate guenin,-0.367543303828456,-0.539842168748327
nate prosser,-0.371699276725367,0.145106433741282
nick holden,0.0670910073385392,-0.231405753459952
nick leddy,0.481782921436054,-0.615160988403124
nick schultz,-0.467757122050653,0.603299864023893
nicklas grossmann,-0.320423955496226,-0.133955792501735
nikita nikitin,-0.179908395123489,0.286131653486946
niklas hjalmarsson,-0.265472264099956,1.35881942103199
niklas kronwall,0.222818920757559,-0.482054026997403
oliver ekman-larsson,0.807625541461377,0.0562801338148038
olli maatta,-0.0119872516081662,0.228453287507433
p.k. subban,0.865740572029717,0.0495083165772372
patrick wiercioch,-0.117500443014374,-0.258168739031811
paul martin,-0.0373271572967699,0.0290449279187967
paul ranger,0.00395202285806483,-0.251146649623177
peter harrold,-0.348021951293609,0.0450569585371306
radko gudas,-0.0544705376667904,0.393778848186367
raphael diaz,-0.266583316393951,0.604255387702797
rasmus ristolainen,0.236849706036051,-0.566004547321634
rob scuderi,-0.49462339635695,-0.710444356806493
robert bortuzzo,-0.262131375922309,0.153371282315143
robyn regehr,-0.251887119771226,-0.340374194410889
roman josi,1.22939924237976,0.209980595781287
roman polak,-0.365368027812873,-0.0331421216229774
ron hainsey,-0.188750360145823,0.22825930863645
ryan ellis,0.60498801123784,0.626032118953059
ryan mcdonagh,0.541448513306465,0.139553821942219
ryan murphy,-0.140044784726261,-0.461151508115183
ryan murray,-0.0726968117296645,0.0754425741470462
ryan stanton,-0.145811840800465,-0.307014485537666
ryan suter,0.650788870970517,0.899714969001185
sami salo,-0.0705580582218678,0.115914360438743
sami vatanen,0.29123854783901,0.0162639472343081
scott hannan,-0.247213262292802,-0.451785613918938
sergei gonchar,-0.0367888760686017,-0.266570861373079
seth jones,0.449830063681106,-0.0933828923174345
shea weber,0.855726465542773,0.419167991471398
sheldon brookbank,-0.210634765808369,-0.271301812955126
slava voynov,0.300821198830615,0.0673206436746485
thomas hickey,0.0415808632167817,-0.388060234630125
tim gleason,-0.381716775242549,0.00952581172404942
toby enstrom,-0.0934712399831516,0.284103579004342
tom gilbert,-0.130948871778736,-0.084473016361665
torey krug,1.00408826321319,-0.106624259186
travis hamonic,-0.0309301567116431,-0.294922706922134
trevor daley,0.139312423611291,-0.784455106953424
tyler myers,0.208152346179158,-0.611009963703921
tyson barrie,0.998626554925041,-0.602698572031004
victor bartley,-0.328897960070533,0.0186696718704197
victor hedman,1.24564252303401,0.46767469111804
willie mitchell,-0.337449893081397,0.132165281214934
zach bogosian,-0.117528518077462,-0.5582733548843
zbynek michalek,-0.388991712402233,0.738710558849388
zdeno chara,0.216359779032304,0.702415018165581
aaron ekblad,0.573602166948252,-0.0631301485490761
adam larsson,-0.201430208627777,0.55958286926068
adam mcquaid,-0.397202171156733,0.278394738704499
ben chiarot,-0.173861269244862,0.0704142373351558
brayden mcnabb,-0.159609437396016,-0.00300647059062541
brent burns,1.75213834796907,-0.734087909607417
christian folin,-0.214485744858463,0.0107365746720392
connor murphy,-0.220138204749697,0.33866371096905
damon severson,0.192871143212923,-0.438679022799097
david rundblad,-0.0721005982675028,-0.139451454120858
john klingberg,1.10629099821271,-0.421184578011176
jyrki jokipakka,-0.188961426937307,-0.212543084073367
kevin connauton,0.0211864729016116,-0.909620499392831
lubomir visnovsky,0.181868816186094,0.0420912886021354
luca sbisa,-0.336831986690314,-0.4341532615064
mark borowiecki,-0.338134627655431,-0.0856580189888867
matt hunwick,-0.18687981595616,-0.489644514610888
michal jordan,-0.233826019660093,0.014197450878351
mirco mueller,-0.376034991165583,0.136976591989447
nathan beaulieu,-0.180424351282605,-0.273930893465311
nikita zadorov,-0.202706632684281,0.0126110073864585
oscar klefbom,0.199711785324407,-0.116339436019746
simon despres,-0.163623247624695,0.0670947552716523
stephane robidas,-0.322199239173399,-0.122252511317036
tyson strachan,-0.337249199957707,-0.0615328518166697
yannick weber,-0.200299136757494,-0.168545870643288
zach redmond,0.0301952734237438,0.0815103373021062
alex biega,-0.321087709275824,-0.0596387804723401
alexey marchenko,-0.206174659864379,-0.0934997375303442
ben hutton,-0.152482359401822,-0.102799013020127
brandon davidson,-0.14406689068841,0.262041267204647
brandon manning,-0.179006014500936,-0.422133152396416
brett pesce,0.0173789968879082,0.454569171877953
brian dumoulin,-0.0670867555516609,0.180101795174251
chris wideman,0.00404592511299302,-0.106667692619614
cody goloubef,-0.187483631154166,-0.000317106203656764
colin miller,0.136046450206189,0.461902021434217
colton parayko,0.351052638263461,1.01797884487637
darnell nurse,0.144499064593091,-0.926058755981408
dylan demelo,-0.163195754442039,0.0644335464478357
erik gustafsson,0.433293142292287,-0.757748014726754
evgeny medvedev,-0.0842465527376282,-0.267373055253814
greg pateryn,-0.435856732530355,0.647687398058108
jaccob slavin,0.302722691880546,0.93813824336358
jake mccabe,-0.242367404333038,0.277645066966601
joel edmundson,-0.180905397710993,-0.343792190131802
josh manson,-0.0269483618766283,0.640022626761046
klas dahlbeck,-0.311885877219491,0.169614877775389
nate schmidt,0.260305886028343,-0.153851229434787
nikita nesterov,-0.187836636130383,-0.178627745442557
noah hanifin,0.294118426242471,-0.79843913268806
shayne gostisbehere,0.685660049080422,-0.437170388298905
steven kampfer,-0.323441250782244,0.100482360701707
taylor chorney,-0.305738365850706,-0.2645801060834
trevor van riemsdyk,-0.176512521890887,0.415274572732492
zach trotman,-0.222262899986173,-0.0734524860475027
adam pelech,-0.211826919365375,0.661958452623587
anthony deangelo,0.0313671644960647,-0.583203076805832
brady skjei,0.260711593095669,-0.385431968920974
brandon carlo,-0.344485392984678,0.804954770844556
connor carrick,-0.222877784424547,0.409365275599988
derek forbort,-0.359685054254826,0.302199088976753
esa lindell,0.0553191996782572,-0.240259388106863
ivan provorov,0.312479738286779,0.530411845410687
jake dotchin,-0.191553571727505,0.125959738232282
jakob chychrun,0.100230481586185,0.444014248958814
jamie oleksiak,-0.138490945187138,0.365533120453859
josh morrissey,0.147821240544889,-0.0199472173902674
justin falk,-0.386777362438103,0.0411004683151734
kevin gravel,-0.266373431338987,0.323968914285742
markus nutivaara,-0.0178998762285092,-0.061797651412237
michal kempny,-0.0341107898872409,-0.184033976469629
mike matheson,0.0508890932524268,0.202896971415812
nick jensen,-0.301696049392249,0.912084058995727
nikita tryamkin,-0.237579669117804,-0.126337231302679
nikita zaitsev,-0.145252933388204,-0.354427888166719
patrik nemeth,-0.400301770255706,0.558338548081544
paul postma,-0.0866991766040619,-0.175353182510902
stephen johns,-0.138782613525565,0.379762565598472
steven santini,-0.375618620222725,0.238974008925783
troy stecher,-0.111902600688198,-0.0143174513228452
xavier ouellet,-0.283250564723209,-0.353088963325783
zach werenski,0.914222279186448,-0.610379259892953
andreas borgman,-0.163922134887874,-0.019197148335076
anton lindholm,-0.368371514072559,-0.436723430655198
ben harpur,-0.45824813302706,-0.326370672890206
brad hunt,0.0640699739261481,0.0584816162529944
brandon montour,0.214816564313985,-0.433978577069675
brett kulak,-0.22980712478681,0.306681354752645
casey nelson,-0.215913192401407,0.156192970871597
chad ruhwedel,-0.303317962640471,0.15578326834823
charlie mcavoy,0.324824359795903,0.806493720137209
christian djoos,-0.160254226005425,-0.434709881404152
derrick pouliot,-0.0905248264970343,-0.257790037996645
fredrik claesson,-0.396786818216981,0.541131630367277
gustav forsling,-0.167828079073536,-0.408517389386066
haydn fleury,-0.245816344166286,-0.351690600320903
jan rutta,0.0155649458863136,-0.440326690461929
joakim ryan,-0.239661678734438,0.487787061380689
jordan oesterle,-0.0874662935981031,-0.098980862227252
mackenzie weegar,-0.109983825491436,0.459699306834938
madison bowey,-0.165012895374063,-0.963266207783609
matt grzelcyk,-0.0826236409650852,0.537807215195135
mikhail sergachev,0.517902344447909,0.102400244269773
neal pionk,0.182873093639544,-0.611365963661967
robert hagg,-0.209733928843578,-0.978927422909811
ryan pulock,0.44329650731379,0.429915397988729
samuel girard,0.14091168148563,-0.0635209282710473
scott mayfield,-0.185699860226059,0.0822595094773169
shea theodore,0.810383133839546,0.18757605160031
thomas chabot,0.697568866488843,-0.148144437455282
travis sanheim,0.156825941544262,0.20978534329169
victor antipin,-0.263264576946519,0.155481502640558
victor mete,-0.232240091306177,0.137025201195018
vince dunn,0.355658718898777,0.086155286110746
will butcher,0.358103083628576,0.249162111128286
carl dahlstrom,-0.334261687808843,-0.168488141857055
christian jaros,-0.293622950603743,0.111606240213986
dennis cholowski,-0.130402840213593,-0.288350611672601
devon toews,0.21842390309156,0.382825751701719
erik cernak,-0.190665232107566,0.486724215329457
filip hronek,0.168245079619398,-0.0972483483334882
henri jokiharju,-0.170808909383316,-0.0690014824168621
igor ozhiganov,-0.218526633112172,0.0497804296739613
jacob larsson,-0.300240831687852,-0.307169061802096
juuso riikola,-0.270603746828829,0.0397506006101403
marcus pettersson,0.0120402273137891,0.276291400864337
maxime lajoie,-0.0525231930587436,-0.100450095140924
mike reilly,-0.185616615022417,-0.0963245968055033
miro heiskanen,0.434703510434648,0.504306737302414
nick seeler,-0.346613840208821,0.0399967193435285
oscar fantenberg,-0.393816713982177,0.36498624616015
radim simek,-0.271446456290685,-0.0881295944971447
rasmus andersson,-0.0582427534079241,0.564802636420264
rasmus dahlin,0.560315172773001,-0.0702280716378206
scott harrington,-0.068721783016063,-0.191004626103315
sean walker,0.0454224612394912,-0.175774705352599
taylor fedun,-0.0799924432311595,0.223638936333671
travis dermott,-0.152750690635129,0.334468369792541
adam boqvist,-0.0416145738340939,-0.261665747083869
adam fox,0.627089490263661,0.125596720380105
anthony bitetto,-0.350882549002064,-0.0894248091120665
cale makar,0.865368258509643,-0.050873256716554
caleb jones,-0.149226079746688,0.137999277970943
carson soucy,-0.0408238223639317,0.150301234769819
dante fabbro,-0.286975436399902,0.278928806373965
david gustafsson,-0.370816145422255,-0.578718729668283
ethan bear,-0.00415638452925937,-0.222481090294873
ilya lyubushkin,-0.325441759459641,0.352103377431341
john marino,0.138297883471299,0.80413637333542
jonas siegenthaler,-0.270628208274541,0.429368413747045
josh brown,-0.220683885237871,0.0884581977002628
justin holl,-0.0391102950670313,0.223266886472434
korbinian holzer,-0.361818043927863,-0.123623766572001
kurtis macdermid,-0.170023591240927,-0.287972404984514
mario ferraro,-0.210955929094053,-0.0584282815693204
matt roy,-0.0636883105897784,0.336211501294288
nicolas hague,-0.168614852218509,-0.383920889950644
oliver kylington,-0.224630989929987,0.0524105470165156
philippe myers,-0.0985107343636631,0.179435438212724
quinn hughes,0.818918953439177,-0.153614762129399
riley stillman,-0.290886660272953,-0.148625704032621
ryan graves,0.129307615275358,-0.0642693453927175
ryan lindgren,-0.234352590239548,0.0714413766174398
slater koekkoek,-0.177058519827203,0.29505037758625
tucker poolman,-0.163688110839964,-0.266382922944533
vladislav gavrikov,-0.0522977955227888,0.505316262132902
jon merrill,-0.365888280057459,0.276902325185987
tj brodie,0.348032837420464,0.345777474667368
matt dumba,0.374696678130081,-0.0989546435907629
alex petrovic,-0.148332367187349,0.0781686033648204
joe morrow,0.0991697541754382,-0.340218303691255
tony deangelo,0.757082840237623,-0.606929348623978
matthew benning,-0.0340811567252996,0.0156561451745169
